timestamp,sensor,value,unit,label,attack_type,sensor_mean,sensor_std,z_score,zscore_pred,iforest_pred,anomaly_score,final_pred
2024-01-01 08:03:40,vibration,0.504,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.202,normal,normal,0.0652,normal
2024-01-01 08:03:45,temperature,331.573,°C,normal,none,320.510535,6.452271977928464,1.715,normal,attack,-0.0698,attack
2024-01-01 08:03:45,pressure,144.398,PSI,normal,none,150.054205,4.848113353503309,1.167,normal,normal,0.0283,normal
2024-01-01 08:03:45,flow_rate,245.49,L/min,normal,none,242.34416000000002,16.21008124204715,0.194,normal,normal,0.1045,normal
2024-01-01 08:03:45,voltage,473.549,V,normal,none,480.8969,6.652671366568306,1.105,normal,attack,-0.0021,attack
2024-01-01 08:03:45,vibration,0.476,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.518,normal,normal,0.0723,normal
2024-01-01 08:03:50,temperature,325.445,°C,normal,none,320.510535,6.452271977928464,0.765,normal,normal,0.0154,normal
2024-01-01 08:03:50,pressure,150.193,PSI,normal,none,150.054205,4.848113353503309,0.029,normal,normal,0.0814,normal
2024-01-01 08:03:50,flow_rate,262.777,L/min,attack,gradual_drift,242.34416000000002,16.21008124204715,1.261,normal,attack,-0.0106,attack
2024-01-01 08:03:50,voltage,477.139,V,normal,none,480.8969,6.652671366568306,0.565,normal,normal,0.0592,normal
2024-01-01 08:03:50,vibration,0.724,mm/s,attack,spike,0.5218849999999999,0.0886295535575978,2.28,normal,attack,-0.0939,attack
2024-01-01 08:03:55,temperature,316.348,°C,normal,none,320.510535,6.452271977928464,0.645,normal,normal,0.0571,normal
2024-01-01 08:03:55,pressure,150.649,PSI,normal,none,150.054205,4.848113353503309,0.123,normal,normal,0.0951,normal
2024-01-01 08:03:55,flow_rate,240.365,L/min,normal,none,242.34416000000002,16.21008124204715,0.122,normal,normal,0.1099,normal
2024-01-01 08:03:55,voltage,495.231,V,attack,gradual_drift,480.8969,6.652671366568306,2.155,normal,attack,-0.0988,attack
2024-01-01 08:03:55,vibration,0.607,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.96,normal,normal,0.0057,normal
2024-01-01 08:04:00,temperature,323.17,°C,normal,none,320.510535,6.452271977928464,0.412,normal,normal,0.0618,normal
2024-01-01 08:04:00,pressure,143.925,PSI,normal,none,150.054205,4.848113353503309,1.264,normal,normal,0.0071,normal
2024-01-01 08:04:00,flow_rate,200.602,L/min,attack,spike,242.34416000000002,16.21008124204715,2.575,attack,attack,-0.0726,attack
2024-01-01 08:04:00,voltage,477.353,V,normal,none,480.8969,6.652671366568306,0.533,normal,normal,0.0673,normal
2024-01-01 08:04:00,vibration,0.543,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.238,normal,normal,0.0485,normal
2024-01-01 08:04:05,temperature,316.037,°C,normal,none,320.510535,6.452271977928464,0.693,normal,normal,0.0581,normal
2024-01-01 08:04:05,pressure,149.656,PSI,normal,none,150.054205,4.848113353503309,0.082,normal,normal,0.0837,normal
2024-01-01 08:04:05,flow_rate,244.04,L/min,normal,none,242.34416000000002,16.21008124204715,0.105,normal,normal,0.1044,normal
2024-01-01 08:04:05,voltage,483.463,V,normal,none,480.8969,6.652671366568306,0.386,normal,normal,0.0549,normal
2024-01-01 08:04:05,vibration,0.688,mm/s,attack,gradual_drift,0.5218849999999999,0.0886295535575978,1.874,normal,attack,-0.0657,attack
2024-01-01 08:04:10,temperature,318.327,°C,normal,none,320.510535,6.452271977928464,0.338,normal,normal,0.0787,normal
2024-01-01 08:04:10,pressure,148.575,PSI,normal,none,150.054205,4.848113353503309,0.305,normal,normal,0.0892,normal
2024-01-01 08:04:10,flow_rate,234.773,L/min,normal,none,242.34416000000002,16.21008124204715,0.467,normal,normal,0.0809,normal
2024-01-01 08:04:10,voltage,487.062,V,normal,none,480.8969,6.652671366568306,0.927,normal,normal,0.0036,normal
2024-01-01 08:04:10,vibration,0.52,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.021,normal,normal,0.0025,normal
2024-01-01 08:04:15,temperature,313.696,°C,normal,none,320.510535,6.452271977928464,1.056,normal,normal,0.0239,normal
2024-01-01 08:04:15,pressure,152.754,PSI,normal,none,150.054205,4.848113353503309,0.557,normal,normal,0.0723,normal
2024-01-01 08:04:15,flow_rate,256.977,L/min,normal,none,242.34416000000002,16.21008124204715,0.903,normal,normal,0.0379,normal
2024-01-01 08:04:15,voltage,495.396,V,attack,gradual_drift,480.8969,6.652671366568306,2.179,normal,attack,-0.1003,attack
2024-01-01 08:04:15,vibration,0.424,mm/s,normal,none,0.5218849999999999,0.0886295535575978,1.104,normal,attack,-0.0063,attack
2024-01-01 08:04:20,temperature,317.579,°C,normal,none,320.510535,6.452271977928464,0.454,normal,normal,0.0673,normal
2024-01-01 08:04:20,pressure,153.801,PSI,normal,none,150.054205,4.848113353503309,0.773,normal,normal,0.0652,normal
2024-01-01 08:04:20,flow_rate,234.339,L/min,normal,none,242.34416000000002,16.21008124204715,0.494,normal,normal,0.0792,normal
2024-01-01 08:04:20,voltage,481.775,V,normal,none,480.8969,6.652671366568306,0.132,normal,normal,0.0797,normal
2024-01-01 08:04:20,vibration,0.539,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.193,normal,normal,0.0492,normal
2024-01-01 08:04:25,temperature,315.365,°C,normal,none,320.510535,6.452271977928464,0.797,normal,normal,0.0419,normal
2024-01-01 08:04:25,pressure,149.821,PSI,normal,none,150.054205,4.848113353503309,0.048,normal,normal,0.0818,normal
2024-01-01 08:04:25,flow_rate,240.0,L/min,attack,freeze,242.34416000000002,16.21008124204715,0.145,normal,normal,0.1124,normal
2024-01-01 08:04:25,voltage,475.902,V,normal,none,480.8969,6.652671366568306,0.751,normal,normal,0.0413,normal
2024-01-01 08:04:25,vibration,0.487,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.394,normal,normal,0.0698,normal
2024-01-01 08:04:30,temperature,313.761,°C,normal,none,320.510535,6.452271977928464,1.046,normal,normal,0.0224,normal
2024-01-01 08:04:30,pressure,154.897,PSI,normal,none,150.054205,4.848113353503309,0.999,normal,normal,0.0574,normal
2024-01-01 08:04:30,flow_rate,228.559,L/min,normal,none,242.34416000000002,16.21008124204715,0.85,normal,normal,0.0434,normal
2024-01-01 08:04:30,voltage,478.24,V,normal,none,480.8969,6.652671366568306,0.399,normal,normal,0.0771,normal
2024-01-01 08:04:30,vibration,0.749,mm/s,attack,spike,0.5218849999999999,0.0886295535575978,2.563,attack,attack,-0.1073,attack
2024-01-01 08:04:35,temperature,327.206,°C,normal,none,320.510535,6.452271977928464,1.038,normal,attack,-0.014,attack
2024-01-01 08:04:35,pressure,145.692,PSI,normal,none,150.054205,4.848113353503309,0.9,normal,normal,0.0586,normal
2024-01-01 08:04:35,flow_rate,249.305,L/min,normal,none,242.34416000000002,16.21008124204715,0.429,normal,normal,0.0736,normal
2024-01-01 08:04:35,voltage,480.041,V,normal,none,480.8969,6.652671366568306,0.129,normal,normal,0.0861,normal
2024-01-01 08:04:35,vibration,0.451,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.8,normal,normal,0.036,normal
2024-01-01 08:04:40,temperature,322.311,°C,normal,none,320.510535,6.452271977928464,0.279,normal,normal,0.0594,normal
2024-01-01 08:04:40,pressure,150.597,PSI,normal,none,150.054205,4.848113353503309,0.112,normal,normal,0.0893,normal
2024-01-01 08:04:40,flow_rate,235.198,L/min,normal,none,242.34416000000002,16.21008124204715,0.441,normal,normal,0.0862,normal
2024-01-01 08:04:40,voltage,480.0,V,attack,freeze,480.8969,6.652671366568306,0.135,normal,normal,0.0875,normal
2024-01-01 08:04:40,vibration,0.481,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.461,normal,normal,0.0648,normal
2024-01-01 08:04:45,temperature,320.568,°C,normal,none,320.510535,6.452271977928464,0.009,normal,normal,0.0544,normal
2024-01-01 08:04:45,pressure,151.986,PSI,normal,none,150.054205,4.848113353503309,0.398,normal,normal,0.0757,normal
2024-01-01 08:04:45,flow_rate,240.0,L/min,attack,freeze,242.34416000000002,16.21008124204715,0.145,normal,normal,0.1124,normal
2024-01-01 08:04:45,voltage,475.049,V,normal,none,480.8969,6.652671366568306,0.879,normal,normal,0.0351,normal
2024-01-01 08:04:45,vibration,0.607,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.96,normal,normal,0.0057,normal
2024-01-01 08:04:50,temperature,310.24,°C,normal,none,320.510535,6.452271977928464,1.592,normal,attack,-0.0397,attack
2024-01-01 08:04:50,pressure,149.545,PSI,normal,none,150.054205,4.848113353503309,0.105,normal,normal,0.0825,normal
2024-01-01 08:04:50,flow_rate,259.041,L/min,attack,gradual_drift,242.34416000000002,16.21008124204715,1.03,normal,normal,0.0224,normal
2024-01-01 08:04:50,voltage,480.0,V,attack,freeze,480.8969,6.652671366568306,0.135,normal,normal,0.0875,normal
2024-01-01 08:04:50,vibration,0.669,mm/s,attack,gradual_drift,0.5218849999999999,0.0886295535575978,1.66,normal,attack,-0.0584,attack
2024-01-01 08:04:55,temperature,318.959,°C,normal,none,320.510535,6.452271977928464,0.24,normal,normal,0.0793,normal
2024-01-01 08:04:55,pressure,148.521,PSI,normal,none,150.054205,4.848113353503309,0.316,normal,normal,0.0909,normal
2024-01-01 08:04:55,flow_rate,235.285,L/min,normal,none,242.34416000000002,16.21008124204715,0.435,normal,normal,0.0856,normal
2024-01-01 08:04:55,voltage,483.398,V,normal,none,480.8969,6.652671366568306,0.376,normal,normal,0.0551,normal
2024-01-01 08:04:55,vibration,0.518,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.044,normal,normal,0.0227,normal
2024-01-01 08:05:00,temperature,316.535,°C,normal,none,320.510535,6.452271977928464,0.616,normal,normal,0.062,normal
2024-01-01 08:05:00,pressure,152.699,PSI,normal,none,150.054205,4.848113353503309,0.546,normal,normal,0.0717,normal
2024-01-01 08:05:00,flow_rate,242.458,L/min,normal,none,242.34416000000002,16.21008124204715,0.007,normal,normal,0.0695,normal
2024-01-01 08:05:00,voltage,480.0,V,attack,freeze,480.8969,6.652671366568306,0.135,normal,normal,0.0875,normal
2024-01-01 08:05:00,vibration,0.531,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.103,normal,normal,0.0455,normal
2024-01-01 08:05:05,temperature,315.855,°C,normal,none,320.510535,6.452271977928464,0.722,normal,normal,0.0567,normal
2024-01-01 08:05:05,pressure,148.319,PSI,normal,none,150.054205,4.848113353503309,0.358,normal,normal,0.0869,normal
2024-01-01 08:05:05,flow_rate,245.978,L/min,normal,none,242.34416000000002,16.21008124204715,0.224,normal,normal,0.0982,normal
2024-01-01 08:05:05,voltage,482.441,V,normal,none,480.8969,6.652671366568306,0.232,normal,normal,0.0757,normal
2024-01-01 08:05:05,vibration,0.499,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.258,normal,normal,0.0706,normal
2024-01-01 08:05:10,temperature,320.587,°C,normal,none,320.510535,6.452271977928464,0.012,normal,normal,0.0534,normal
2024-01-01 08:05:10,pressure,153.833,PSI,normal,none,150.054205,4.848113353503309,0.779,normal,normal,0.0652,normal
2024-01-01 08:05:10,flow_rate,235.267,L/min,normal,none,242.34416000000002,16.21008124204715,0.437,normal,normal,0.0869,normal
2024-01-01 08:05:10,voltage,482.188,V,normal,none,480.8969,6.652671366568306,0.194,normal,normal,0.0801,normal
2024-01-01 08:05:10,vibration,0.49,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.36,normal,normal,0.0764,normal
2024-01-01 08:05:15,temperature,318.912,°C,normal,none,320.510535,6.452271977928464,0.248,normal,normal,0.0788,normal
2024-01-01 08:05:15,pressure,153.296,PSI,normal,none,150.054205,4.848113353503309,0.669,normal,normal,0.0733,normal
2024-01-01 08:05:15,flow_rate,246.603,L/min,normal,none,242.34416000000002,16.21008124204715,0.263,normal,normal,0.0915,normal
2024-01-01 08:05:15,voltage,483.254,V,normal,none,480.8969,6.652671366568306,0.354,normal,normal,0.0543,normal
2024-01-01 08:05:15,vibration,0.565,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.486,normal,normal,0.0323,normal
2024-01-01 08:05:20,temperature,320.105,°C,normal,none,320.510535,6.452271977928464,0.063,normal,normal,0.083,normal
2024-01-01 08:05:20,pressure,152.046,PSI,normal,none,150.054205,4.848113353503309,0.411,normal,normal,0.0733,normal
2024-01-01 08:05:20,flow_rate,237.518,L/min,normal,none,242.34416000000002,16.21008124204715,0.298,normal,normal,0.0913,normal
2024-01-01 08:05:20,voltage,481.297,V,normal,none,480.8969,6.652671366568306,0.06,normal,normal,0.0616,normal
2024-01-01 08:05:20,vibration,0.493,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.326,normal,normal,0.0764,normal
2024-01-01 08:05:25,temperature,320.485,°C,normal,none,320.510535,6.452271977928464,0.004,normal,normal,0.05,normal
2024-01-01 08:05:25,pressure,151.785,PSI,normal,none,150.054205,4.848113353503309,0.357,normal,normal,0.0827,normal
2024-01-01 08:05:25,flow_rate,233.454,L/min,normal,none,242.34416000000002,16.21008124204715,0.548,normal,normal,0.0624,normal
2024-01-01 08:05:25,voltage,488.37,V,normal,none,480.8969,6.652671366568306,1.123,normal,attack,-0.0292,attack
2024-01-01 08:05:25,vibration,0.45,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.811,normal,normal,0.0336,normal
2024-01-01 08:05:30,temperature,313.929,°C,normal,none,320.510535,6.452271977928464,1.02,normal,normal,0.023,normal
2024-01-01 08:05:30,pressure,153.474,PSI,normal,none,150.054205,4.848113353503309,0.705,normal,normal,0.0698,normal
2024-01-01 08:05:30,flow_rate,277.391,L/min,attack,spike,242.34416000000002,16.21008124204715,2.162,normal,attack,-0.0573,attack
2024-01-01 08:05:30,voltage,482.496,V,normal,none,480.8969,6.652671366568306,0.24,normal,normal,0.0765,normal
2024-01-01 08:05:30,vibration,0.792,mm/s,attack,spike,0.5218849999999999,0.0886295535575978,3.048,attack,attack,-0.1443,attack
2024-01-01 08:05:35,temperature,319.939,°C,normal,none,320.510535,6.452271977928464,0.089,normal,normal,0.0858,normal
2024-01-01 08:05:35,pressure,147.308,PSI,normal,none,150.054205,4.848113353503309,0.566,normal,normal,0.084,normal
2024-01-01 08:05:35,flow_rate,240.606,L/min,normal,none,242.34416000000002,16.21008124204715,0.107,normal,normal,0.1071,normal
2024-01-01 08:05:35,voltage,477.291,V,normal,none,480.8969,6.652671366568306,0.542,normal,normal,0.0629,normal
2024-01-01 08:05:35,vibration,0.549,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.306,normal,normal,0.0479,normal
2024-01-01 08:05:40,temperature,319.265,°C,normal,none,320.510535,6.452271977928464,0.193,normal,normal,0.0809,normal
2024-01-01 08:05:40,pressure,147.524,PSI,normal,none,150.054205,4.848113353503309,0.522,normal,normal,0.084,normal
2024-01-01 08:05:40,flow_rate,256.089,L/min,attack,gradual_drift,242.34416000000002,16.21008124204715,0.848,normal,normal,0.0428,normal
2024-01-01 08:05:40,voltage,481.652,V,normal,none,480.8969,6.652671366568306,0.114,normal,normal,0.0796,normal
2024-01-01 08:05:40,vibration,0.472,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.563,normal,normal,0.0726,normal
2024-01-01 08:05:45,temperature,320.0,°C,attack,freeze,320.510535,6.452271977928464,0.079,normal,normal,0.0917,normal
2024-01-01 08:05:45,pressure,150.731,PSI,normal,none,150.054205,4.848113353503309,0.14,normal,normal,0.0943,normal
2024-01-01 08:05:45,flow_rate,241.96,L/min,normal,none,242.34416000000002,16.21008124204715,0.024,normal,normal,0.0791,normal
2024-01-01 08:05:45,voltage,477.972,V,normal,none,480.8969,6.652671366568306,0.44,normal,normal,0.0751,normal
2024-01-01 08:05:45,vibration,0.476,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.518,normal,normal,0.0723,normal
2024-01-01 08:05:50,temperature,321.16,°C,normal,none,320.510535,6.452271977928464,0.101,normal,normal,0.0729,normal
2024-01-01 08:05:50,pressure,145.656,PSI,normal,none,150.054205,4.848113353503309,0.907,normal,normal,0.0591,normal
2024-01-01 08:05:50,flow_rate,288.022,L/min,attack,spike,242.34416000000002,16.21008124204715,2.818,attack,attack,-0.0865,attack
2024-01-01 08:05:50,voltage,477.126,V,normal,none,480.8969,6.652671366568306,0.567,normal,normal,0.0566,normal
2024-01-01 08:05:50,vibration,0.489,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.371,normal,normal,0.0727,normal
2024-01-01 08:05:55,temperature,321.555,°C,normal,none,320.510535,6.452271977928464,0.162,normal,normal,0.0681,normal
2024-01-01 08:05:55,pressure,154.426,PSI,normal,none,150.054205,4.848113353503309,0.902,normal,normal,0.0621,normal
2024-01-01 08:05:55,flow_rate,246.861,L/min,normal,none,242.34416000000002,16.21008124204715,0.279,normal,normal,0.0924,normal
2024-01-01 08:05:55,voltage,479.36,V,normal,none,480.8969,6.652671366568306,0.231,normal,normal,0.0736,normal
2024-01-01 08:05:55,vibration,0.499,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.258,normal,normal,0.0706,normal
2024-01-01 08:06:00,temperature,314.987,°C,normal,none,320.510535,6.452271977928464,0.856,normal,normal,0.0376,normal
2024-01-01 08:06:00,pressure,149.944,PSI,normal,none,150.054205,4.848113353503309,0.023,normal,normal,0.0788,normal
2024-01-01 08:06:00,flow_rate,237.691,L/min,normal,none,242.34416000000002,16.21008124204715,0.287,normal,normal,0.0922,normal
2024-01-01 08:06:00,voltage,481.291,V,normal,none,480.8969,6.652671366568306,0.059,normal,normal,0.0623,normal
2024-01-01 08:06:00,vibration,0.459,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.71,normal,normal,0.0515,normal
2024-01-01 08:06:05,temperature,322.597,°C,normal,none,320.510535,6.452271977928464,0.323,normal,normal,0.0604,normal
2024-01-01 08:06:05,pressure,154.598,PSI,normal,none,150.054205,4.848113353503309,0.937,normal,normal,0.0614,normal
2024-01-01 08:06:05,flow_rate,239.13,L/min,normal,none,242.34416000000002,16.21008124204715,0.198,normal,normal,0.1083,normal
2024-01-01 08:06:05,voltage,481.607,V,normal,none,480.8969,6.652671366568306,0.107,normal,normal,0.0782,normal
2024-01-01 08:06:05,vibration,0.535,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.148,normal,normal,0.0494,normal
2024-01-01 08:06:10,temperature,317.994,°C,normal,none,320.510535,6.452271977928464,0.39,normal,normal,0.0749,normal
2024-01-01 08:06:10,pressure,150.672,PSI,normal,none,150.054205,4.848113353503309,0.127,normal,normal,0.0951,normal
2024-01-01 08:06:10,flow_rate,240.0,L/min,attack,freeze,242.34416000000002,16.21008124204715,0.145,normal,normal,0.1124,normal
2024-01-01 08:06:10,voltage,480.391,V,normal,none,480.8969,6.652671366568306,0.076,normal,normal,0.0635,normal
2024-01-01 08:06:10,vibration,0.461,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.687,normal,normal,0.0568,normal
2024-01-01 08:06:15,temperature,320.123,°C,normal,none,320.510535,6.452271977928464,0.06,normal,normal,0.0794,normal
2024-01-01 08:06:15,pressure,134.553,PSI,attack,spike,150.054205,4.848113353503309,3.197,attack,attack,-0.1239,attack
2024-01-01 08:06:15,flow_rate,251.609,L/min,normal,none,242.34416000000002,16.21008124204715,0.572,normal,normal,0.0676,normal
2024-01-01 08:06:15,voltage,483.837,V,normal,none,480.8969,6.652671366568306,0.442,normal,normal,0.0581,normal
2024-01-01 08:06:15,vibration,0.608,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.972,normal,normal,0.0073,normal
2024-01-01 08:06:20,temperature,316.163,°C,normal,none,320.510535,6.452271977928464,0.674,normal,normal,0.0611,normal
2024-01-01 08:06:20,pressure,152.617,PSI,normal,none,150.054205,4.848113353503309,0.529,normal,normal,0.075,normal
2024-01-01 08:06:20,flow_rate,240.0,L/min,attack,freeze,242.34416000000002,16.21008124204715,0.145,normal,normal,0.1124,normal
2024-01-01 08:06:20,voltage,488.759,V,normal,none,480.8969,6.652671366568306,1.182,normal,attack,-0.032,attack
2024-01-01 08:06:20,vibration,0.46,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.698,normal,normal,0.0538,normal
2024-01-01 08:06:25,temperature,315.801,°C,normal,none,320.510535,6.452271977928464,0.73,normal,normal,0.0555,normal
2024-01-01 08:06:25,pressure,158.282,PSI,attack,gradual_drift,150.054205,4.848113353503309,1.697,normal,attack,-0.0296,attack
2024-01-01 08:06:25,flow_rate,240.0,L/min,attack,freeze,242.34416000000002,16.21008124204715,0.145,normal,normal,0.1124,normal
2024-01-01 08:06:25,voltage,477.897,V,normal,none,480.8969,6.652671366568306,0.451,normal,normal,0.0789,normal
2024-01-01 08:06:25,vibration,0.462,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.676,normal,normal,0.0608,normal
2024-01-01 08:06:30,temperature,320.752,°C,normal,none,320.510535,6.452271977928464,0.037,normal,normal,0.0624,normal
2024-01-01 08:06:30,pressure,151.025,PSI,normal,none,150.054205,4.848113353503309,0.2,normal,normal,0.0938,normal
2024-01-01 08:06:30,flow_rate,255.009,L/min,normal,none,242.34416000000002,16.21008124204715,0.781,normal,normal,0.0461,normal
2024-01-01 08:06:30,voltage,483.802,V,normal,none,480.8969,6.652671366568306,0.437,normal,normal,0.0563,normal
2024-01-01 08:06:30,vibration,0.471,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.574,normal,normal,0.0706,normal
2024-01-01 08:06:35,temperature,315.508,°C,normal,none,320.510535,6.452271977928464,0.775,normal,normal,0.0436,normal
2024-01-01 08:06:35,pressure,151.476,PSI,normal,none,150.054205,4.848113353503309,0.293,normal,normal,0.0835,normal
2024-01-01 08:06:35,flow_rate,229.438,L/min,normal,none,242.34416000000002,16.21008124204715,0.796,normal,normal,0.0504,normal
2024-01-01 08:06:35,voltage,487.326,V,normal,none,480.8969,6.652671366568306,0.966,normal,attack,-0.002,attack
2024-01-01 08:06:35,vibration,0.559,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.419,normal,normal,0.0454,normal
2024-01-01 08:06:40,temperature,317.654,°C,normal,none,320.510535,6.452271977928464,0.443,normal,normal,0.0704,normal
2024-01-01 08:06:40,pressure,144.861,PSI,normal,none,150.054205,4.848113353503309,1.071,normal,normal,0.0358,normal
2024-01-01 08:06:40,flow_rate,250.831,L/min,normal,none,242.34416000000002,16.21008124204715,0.524,normal,normal,0.0694,normal
2024-01-01 08:06:40,voltage,479.542,V,normal,none,480.8969,6.652671366568306,0.204,normal,normal,0.075,normal
2024-01-01 08:06:40,vibration,0.562,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.453,normal,normal,0.0371,normal
2024-01-01 08:06:45,temperature,312.028,°C,normal,none,320.510535,6.452271977928464,1.315,normal,attack,-0.0044,attack
2024-01-01 08:06:45,pressure,148.202,PSI,normal,none,150.054205,4.848113353503309,0.382,normal,normal,0.0822,normal
2024-01-01 08:06:45,flow_rate,240.042,L/min,normal,none,242.34416000000002,16.21008124204715,0.142,normal,normal,0.1121,normal
2024-01-01 08:06:45,voltage,480.188,V,normal,none,480.8969,6.652671366568306,0.107,normal,normal,0.08,normal
2024-01-01 08:06:45,vibration,0.477,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.506,normal,normal,0.0747,normal
2024-01-01 08:06:50,temperature,320.0,°C,attack,freeze,320.510535,6.452271977928464,0.079,normal,normal,0.0917,normal
2024-01-01 08:06:50,pressure,150.0,PSI,attack,freeze,150.054205,4.848113353503309,0.011,normal,normal,0.0785,normal
2024-01-01 08:06:50,flow_rate,238.861,L/min,normal,none,242.34416000000002,16.21008124204715,0.215,normal,normal,0.1037,normal
2024-01-01 08:06:50,voltage,480.481,V,normal,none,480.8969,6.652671366568306,0.063,normal,normal,0.0616,normal
2024-01-01 08:06:50,vibration,0.526,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.046,normal,normal,0.0169,normal
2024-01-01 08:06:55,temperature,323.558,°C,normal,none,320.510535,6.452271977928464,0.472,normal,normal,0.063,normal
2024-01-01 08:06:55,pressure,146.626,PSI,normal,none,150.054205,4.848113353503309,0.707,normal,normal,0.0745,normal
2024-01-01 08:06:55,flow_rate,227.727,L/min,normal,none,242.34416000000002,16.21008124204715,0.902,normal,normal,0.0336,normal
2024-01-01 08:06:55,voltage,485.111,V,normal,none,480.8969,6.652671366568306,0.633,normal,normal,0.0298,normal
2024-01-01 08:06:55,vibration,0.517,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.055,normal,normal,0.028,normal
2024-01-01 08:07:00,temperature,316.258,°C,normal,none,320.510535,6.452271977928464,0.659,normal,normal,0.0596,normal
2024-01-01 08:07:00,pressure,154.653,PSI,normal,none,150.054205,4.848113353503309,0.949,normal,normal,0.0585,normal
2024-01-01 08:07:00,flow_rate,240.925,L/min,normal,none,242.34416000000002,16.21008124204715,0.088,normal,normal,0.0961,normal
2024-01-01 08:07:00,voltage,484.717,V,normal,none,480.8969,6.652671366568306,0.574,normal,normal,0.0373,normal
2024-01-01 08:07:00,vibration,0.5,mm/s,attack,freeze,0.5218849999999999,0.0886295535575978,0.247,normal,normal,0.0747,normal
2024-01-01 08:07:05,temperature,330.304,°C,normal,none,320.510535,6.452271977928464,1.518,normal,attack,-0.0503,attack
2024-01-01 08:07:05,pressure,156.242,PSI,attack,gradual_drift,150.054205,4.848113353503309,1.276,normal,normal,0.0236,normal
2024-01-01 08:07:05,flow_rate,187.859,L/min,attack,spike,242.34416000000002,16.21008124204715,3.361,attack,attack,-0.1098,attack
2024-01-01 08:07:05,voltage,483.886,V,normal,none,480.8969,6.652671366568306,0.449,normal,normal,0.0578,normal
2024-01-01 08:07:05,vibration,0.532,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.114,normal,normal,0.0501,normal
2024-01-01 08:07:10,temperature,326.843,°C,normal,none,320.510535,6.452271977928464,0.981,normal,attack,-0.0112,attack
2024-01-01 08:07:10,pressure,168.295,PSI,attack,spike,150.054205,4.848113353503309,3.762,attack,attack,-0.128,attack
2024-01-01 08:07:10,flow_rate,245.488,L/min,normal,none,242.34416000000002,16.21008124204715,0.194,normal,normal,0.1045,normal
2024-01-01 08:07:10,voltage,484.234,V,normal,none,480.8969,6.652671366568306,0.502,normal,normal,0.0497,normal
2024-01-01 08:07:10,vibration,0.412,mm/s,normal,none,0.5218849999999999,0.0886295535575978,1.24,normal,attack,-0.0197,attack
2024-01-01 08:07:15,temperature,314.084,°C,normal,none,320.510535,6.452271977928464,0.996,normal,normal,0.0238,normal
2024-01-01 08:07:15,pressure,162.973,PSI,attack,spike,150.054205,4.848113353503309,2.665,attack,attack,-0.0797,attack
2024-01-01 08:07:15,flow_rate,240.0,L/min,attack,freeze,242.34416000000002,16.21008124204715,0.145,normal,normal,0.1124,normal
2024-01-01 08:07:15,voltage,482.87,V,normal,none,480.8969,6.652671366568306,0.297,normal,normal,0.0613,normal
2024-01-01 08:07:15,vibration,0.575,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.599,normal,normal,0.0321,normal
2024-01-01 08:07:20,temperature,320.37,°C,normal,none,320.510535,6.452271977928464,0.022,normal,normal,0.0603,normal
2024-01-01 08:07:20,pressure,154.886,PSI,normal,none,150.054205,4.848113353503309,0.997,normal,normal,0.0557,normal
2024-01-01 08:07:20,flow_rate,228.959,L/min,normal,none,242.34416000000002,16.21008124204715,0.826,normal,normal,0.0429,normal
2024-01-01 08:07:20,voltage,473.186,V,normal,none,480.8969,6.652671366568306,1.159,normal,attack,-0.0072,attack
2024-01-01 08:07:20,vibration,0.497,mm/s,normal,none,0.5218849999999999,0.0886295535575978,0.281,normal,normal,0.0685,normal
